Source,Target,combined_score
YJR050W,YLR275W,823
YJR050W,YLR117C,998
YJR050W,YOR159C,832
YJR050W,YKL095W,995
YJR050W,YPR182W,827
YJR050W,YBR065C,920
YJR050W,YLL036C,997
YJR050W,YPL151C,987
YJR050W,YPL213W,960
YJR050W,YGR278W,823
YJR050W,YGR074W,823
YJR050W,YDL209C,997
YJR050W,YAL032C,989
YJR050W,YGL120C,728
YJR050W,YDR482C,897
YJR050W,YHR165C,976
YJR050W,YLR424W,944
YJR051W,YLL041C,735
YJR052W,YPL046C,997
YJR052W,YDR097C,720
YJR052W,YKL112W,942
YJR052W,YNL082W,720
YJR052W,YPL164C,720
YJR052W,YDL154W,720
YJR052W,YOL090W,720
YJR052W,YER171W,900
YJR052W,YDR311W,900
YJR052W,YIL132C,900
YJR052W,YMR201C,793
YJR052W,YOL133W,918
YJR052W,YMR167W,720
YJR052W,YGR003W,981
YJR052W,YIL143C,900
YJR052W,YPR056W,720
YJR052W,YNL230C,720
YJR052W,YHL006C,900
YJR052W,YLR035C,720
YJR052W,YDR078C,900
YJR052W,YPL022W,720
YJR052W,YEL037C,945
YJR052W,YML095C,720
YJR052W,YCR092C,720
YJR052W,YFL003C,720
YJR052W,YLR005W,900
YJR052W,YLR376C,900
YJR052W,YGR258C,900
YJR052W,YPL122C,720
YJR052W,YER162C,952
YJR052W,YBR114W,998
YJR053W,YMR055C,998
YJR053W,YKL176C,900
YJR053W,YGR057C,900
YJR053W,YBR088C,720
YJR053W,YAL047C,703
YJR055W,YPL193W,950
YJR057W,YER005W,900
YJR058C,YGR261C,720
YJR058C,YKL135C,974
YJR058C,YJR125C,900
YJR058C,YBL037W,996
YJR058C,YPL195W,827
YJR058C,YBR288C,900
YJR058C,YGR167W,900
YJR058C,YPR029C,940
YJR058C,YLR170C,900
YJR058C,YPL259C,900
YJR058C,YDR153C,900
YJR058C,YGL206C,900
YJR058C,YJL024C,720
YJR058C,YJR005W,983
YJR058C,YOL062C,997
YJR060W,YNL103W,996
YJR060W,YPL038W,777
YJR060W,YIR017C,993
YJR063W,YJL148W,996
YJR063W,YPR010C,999
YJR063W,YNL248C,998
YJR063W,YOR210W,998
YJR063W,YOR341W,998
YJR063W,YML043C,800
YJR063W,YBR154C,998
YJR063W,YBL014C,800
YJR063W,YOR224C,998
YJR063W,YPR110C,998
YJR063W,YPR187W,998
YJR063W,YNL113W,998
YJR063W,YOR340C,998
YJR063W,YHR143W-A,998
YJR063W,YDR156W,994
YJR063W,YJL025W,895
YJR063W,YKL125W,947
YJR064W,YDL143W,999
YJR064W,YFR001W,720
YJR064W,YDR212W,999
YJR064W,YDR089W,720
YJR064W,YJL014W,999
YJR064W,YDR496C,720
YJR064W,YJL008C,999
YJR064W,YPL019C,720
YJR064W,YFL004W,720
YJR064W,YJL111W,999
YJR064W,YER072W,720
YJR064W,YDR188W,998
YJR064W,YJL012C,720
YJR064W,YIL142W,999
YJR065C,YNR035C,998
YJR065C,YOR181W,906
YJR065C,YKL013C,999
YJR065C,YLL050C,703
YJR065C,YBR234C,998
YJR065C,YDL029W,999
YJR065C,YLR370C,998
YJR065C,YDL146W,776
YJR065C,YIL062C,999
YJR065C,YFL039C,893
YJR066W,YDR283C,852
YJR066W,YPL180W,998
YJR066W,YER093C,903
YJR066W,YBR270C,720
YJR066W,YDL188C,800
YJR066W,YML121W,732
YJR066W,YMR068W,722
YJR066W,YNL006W,999
YJR066W,YMR028W,886
YJR066W,YOL078W,925
YJR066W,YJR007W,836
YJR066W,YHR186C,999
YJR066W,YJL058C,762
YJR066W,YNL135C,882
YJR066W,YKL203C,976
YJR066W,YDL134C,800
YJR067C,YDR091C,713
YJR067C,YNL260C,972
YJR068W,YOR368W,950
YJR068W,YMR078C,997
YJR068W,YOL094C,999
YJR068W,YOR217W,999
YJR068W,YHR191C,984
YJR068W,YLR288C,963
YJR068W,YBR088C,995
YJR068W,YER173W,999
YJR068W,YOR144C,996
YJR068W,YPL194W,928
YJR068W,YBR087W,999
YJR068W,YCL016C,976
YJR068W,YNL290W,999
YJR069C,YBR252W,900
YJR072C,YOR151C,715
YJR072C,YOR262W,769
YJR072C,YLR243W,771
YJR073C,YGR157W,900
YJR074W,YLR293C,763
YJR075W,YJR143C,720
YJR075W,YOR150W,750
YJR075W,YDL095W,900
YJR075W,YAL023C,900
YJR075W,YNL284C,750
YJR075W,YNL252C,750
YJR075W,YGR220C,750
YJR075W,YJL183W,995
YJR075W,YOR321W,900
YJR075W,YKL192C,734
YJR075W,YBR004C,720
YJR075W,YLR439W,750
YJR075W,YDL093W,900
YJR075W,YDR245W,993
YJR075W,YPL050C,993
YJR075W,YNL185C,750
YJR075W,YPR100W,750
YJR075W,YJL063C,750
YJR075W,YML115C,900
YJR075W,YEL036C,995
YJR075W,YNL158W,720
YJR076C,YBR148W,720
YJR076C,YGR059W,900
YJR076C,YDL225W,997
YJR076C,YHR107C,999
YJR076C,YLR314C,999
YJR076C,YCL024W,706
YJR076C,YCR002C,997
YJR076C,YDR218C,966
YJR082C,YNL031C,800
YJR082C,YPL129W,990
YJR082C,YBR010W,852
YJR082C,YFL024C,999
YJR082C,YEL018W,985
YJR082C,YPR031W,997
YJR082C,YHR099W,997
YJR082C,YNL136W,989
YJR082C,YHR090C,999
YJR082C,YMR127C,923
YJR082C,YOR064C,995
YJR082C,YNL030W,800
YJR082C,YPR023C,993
YJR082C,YBL052C,991
YJR082C,YDR359C,995
YJR082C,YOR213C,919
YJR082C,YBL003C,866
YJR082C,YBR009C,800
YJR082C,YLR455W,963
YJR082C,YJL081C,993
YJR082C,YNL107W,989
YJR082C,YFL039C,988
YJR082C,YOR244W,995
YJR082C,YDR181C,900
YJR082C,YGR002C,995
YJR084W,YDR363W-A,993
YJR084W,YPR045C,994
YJR084W,YOR257W,757
YJR084W,YDR159W,787
YJR084W,YBR111W-A,761
YJR086W,YPL187W,800
YJR086W,YFL026W,914
YJR086W,YOR212W,999
YJR086W,YAL041W,919
YJR086W,YHR005C,999
YJR086W,YJL157C,926
YJR086W,YDR103W,943
YJR088C,YGL231C,999
YJR088C,YLL014W,999
YJR088C,YIL027C,996
YJR088C,YKL207W,999
YJR088C,YDR056C,922
YJR088C,YCL045C,999
YJR088C,YJL192C,800
YJR089W,YPL209C,978
YJR089W,YHR199C-A,993
YJR089W,YJR121W,700
YJR089W,YBR156C,956
YJR089W,YGR140W,837
YJR090C,YEL062W,730
YJR090C,YIL046W,900
YJR090C,YOL133W,955
YJR090C,YFL009W,900
YJR090C,YDR328C,982
YJR090C,YDL132W,977
YJR092W,YDL225W,703
YJR092W,YCR002C,732
YJR093C,YKL018W,974
YJR093C,YOL123W,720
YJR093C,YKL059C,989
YJR093C,YGR156W,979
YJR093C,YOR250C,803
YJR093C,YLR115W,997
YJR093C,YDR301W,994
YJR093C,YNL317W,995
YJR093C,YDR195W,972
YJR093C,YMR061W,984
YJR093C,YAL043C,993
YJR093C,YER133W,959
YJR093C,YDR228C,905
YJR093C,YKR002W,998
YJR093C,YLR277C,996
YJR093C,YGL044C,877
YJR093C,YPR107C,999
YJR093C,YOR179C,900
YJR093C,YNL222W,972
YJR094C,YDR207C,927
YJR094C,YMR139W,734
YJR094W-A,YDL061C,874
YJR094W-A,YGR027C,887
YJR094W-A,YKL180W,874
YJR094W-A,YLR340W,922
YJR094W-A,YBL087C,874
YJR094W-A,YHR013C,800
YJR094W-A,YGL103W,922
YJR094W-A,YOR294W,866
YJR094W-A,YLR441C,910
YJR094W-A,YDL082W,874
YJR094W-A,YBR084C-A,879
YJR094W-A,YNL135C,800
YJR094W-A,YPL226W,811
YJR094W-A,YPL198W,874
YJR094W-A,YOR253W,800
YJR094W-A,YML024W,907
YJR094W-A,YLR075W,922
YJR094W-A,YGR103W,823
YJR094W-A,YPL220W,874
YJR094W-A,YEL057C,800
YJR094W-A,YLR264W,874
YJR094W-A,YML063W,878
YJR094W-A,YLR287C-A,874
YJR094W-A,YGR118W,874
YJR094W-A,YNR053C,905
YJR094W-A,YOR182C,874
YJR094W-A,YPR189W,800
YJR094W-A,YAL036C,800
YJR094W-A,YGL173C,800
YJR094W-A,YEL054C,874
YJR094W-A,YGR245C,800
YJR094W-A,YDR012W,874
YJR094W-A,YNL162W,834
YJR094W-A,YLR448W,876
YJR094W-A,YHR170W,829
YJR094W-A,YNL002C,834
YJR094W-A,YLR048W,874
YJR094W-A,YML073C,876
YJR094W-A,YLR061W,874
YJR094W-A,YOR312C,874
YJR094W-A,YIL161W,800
YJR094W-A,YDR500C,874
YJR094W-A,YLL045C,880
YJR094W-A,YGL031C,874
YJR094W-A,YDL136W,877
YJR094W-A,YNL067W,878
YJR094W-A,YHR203C,902
YJR094W-A,YHR010W,876
YJR094W-A,YDR049W,800
YJR094W-A,YIR026C,800
YJR094W-A,YJL122W,800
YJR094W-A,YKR094C,850
YJR094W-A,YHR052W,852
YJR094W-A,YDR447C,874
YJR094W-A,YJR145C,902
YJR094W-A,YIL018W,960
YJR094W-A,YER102W,874
YJR094W-A,YCL054W,804
YJR094W-A,YLR185W,874
YJR094W-A,YKL009W,874
YJR094W-A,YGL189C,880
YJR094W-A,YAL035W,871
YJR094W-A,YJR123W,969
YJR094W-A,YDL040C,800
YJR094W-A,YKL006W,886
YJR094W-A,YBR031W,920
YJR094W-A,YNL001W,819
YJR094W-A,YIL148W,850
YJR094W-A,YOR091W,852
YJR094W-A,YGR085C,874
YJR094W-A,YCR031C,907
YJR094W-A,YGL076C,874
YJR094W-A,YOR001W,800
YJR094W-A,YPR132W,874
YJR094W-A,YDR385W,950
YJR094W-A,YJL177W,874
YJR094W-A,YOL120C,874
YJR094W-A,YNL302C,874
YJR094W-A,YOR096W,907
YJR094W-A,YOR063W,922
YJR094W-A,YHL001W,886
YJR094W-A,YDL083C,877
YJR094W-A,YDL075W,907
YJR094W-A,YLR388W,874
YJR094W-A,YIL052C,874
YJR094W-A,YJL189W,922
YJR094W-A,YHL033C,880
YJR094W-A,YPR043W,800
YJR094W-A,YKR057W,809
YJR094W-A,YNL069C,874
YJR094W-A,YHR021C,874
YJR094W-A,YGR148C,874
YJR094W-A,YBR048W,878
YJR094W-A,YOL039W,854
YJR094W-A,YER117W,874
YJR094W-A,YMR194W,882
YJR094W-A,YGL029W,800
YJR094W-A,YGL135W,874
YJR094W-A,YGL099W,869
YJR094W-A,YJL050W,800
YJR094W-A,YPL093W,871
YJR094W-A,YLR398C,800
YJR094W-A,YPL249C-A,882
YJR094W-A,YBL092W,922
YJR094W-A,YGL030W,922
YJR094W-A,YLR009W,921
YJR094W-A,YIL069C,874
YJR094W-A,YPL146C,944
YJR094W-A,YML026C,874
YJR094W-A,YGL195W,823
YJR094W-A,YBR189W,874
YJR094W-A,YPR102C,874
YJR094W-A,YBR191W,874
YJR094W-A,YPL090C,874
YJR094W-A,YHR197W,852
YJR094W-A,YOR167C,874
YJR094W-A,YBL027W,910
YJR094W-A,YLR029C,874
YJR094W-A,YPR072W,800
YJR094W-A,YPL131W,922
YJR094W-A,YBR181C,907
YJR094W-A,YDR064W,942
YJR094W-A,YKR084C,819
YJR094W-A,YDR101C,942
YJR094W-A,YHL015W,942
YJR094W-A,YDL133C-A,800
YJR094W-A,YPL143W,874
YJR094W-A,YLR167W,922
YJR094W-A,YDR418W,874
YJR094W-A,YHR081W,800
YJR094W-A,YKR081C,856
YJR094W-A,YLR344W,907
YJR094W-A,YLR397C,800
YJR094W-A,YOR133W,872
YJR094W-A,YOL040C,942
YJR094W-A,YMR242C,874
YJR094W-A,YLR074C,823
YJR094W-A,YFR032C-A,922
YJR094W-A,YGL147C,878
YJR094W-A,YER074W,874
YJR094W-A,YCR072C,800
YJR094W-A,YMR121C,874
YJR094W-A,YHR085W,800
YJR094W-A,YNL110C,852
YJR094W-A,YNL182C,800
YJR094W-A,YMR143W,877
YJR094W-A,YLR249W,811
YJR094W-A,YOL121C,907
YJR094W-A,YHR141C,834
YJR094W-A,YIL133C,907
YJR094W-A,YDR450W,907
YJR094W-A,YER006W,844
YJR094W-A,YBR267W,866
YJR094W-A,YPL081W,907
YJR094W-A,YGR173W,800
YJR094W-A,YER056C-A,874
YJR094W-A,YJL136C,922
YJR094W-A,YKL156W,907
YJR094W-A,YLR150W,904
YJR094W-A,YBL072C,907
YJR094W-A,YER131W,880
YJR094W-A,YDR025W,878
YJR094W-A,YLR106C,800
YJR094W-A,YOR369C,942
YJR094W-A,YDL184C,800
YJR094W-A,YNL301C,874
YJR094W-A,YDL081C,853
YJR094W-A,YOR293W,907
YJR094W-A,YGL213C,800
YJR094W-A,YFR031C-A,971
YJR094W-A,YER036C,800
YJR094W-A,YOR298C-A,823
YJR094W-A,YGL123W,943
YJR094W-A,YJL191W,874
YJR094W-A,YMR116C,974
YJR094W-A,YOL127W,942
YJR094W-A,YEL034W,935
YJR094W-A,YJL190C,874
YJR094W-A,YPR016C,937
YJR094W-A,YGR214W,907
YJR094W-A,YLR325C,922
YJR094W-A,YDL191W,877
YJR094W-A,YNL023C,800
YJR094W-A,YER126C,898
YJR094W-A,YNL178W,944
YJR094W-A,YLR387C,819
YJR094W-A,YBL028C,800
YJR094W-A,YGR169C-A,819
YJR094W-A,YGR034W,874
YJR099W,YLL039C,966
YJR099W,YIL148W,937
YJR099W,YLR167W,939
YJR099W,YDR139C,933
YJR099W,YKR094C,915
YJR101W,YCR046C,829
YJR101W,YLR312W-A,800
YJR101W,YNL306W,982
YJR101W,YGR215W,982
YJR101W,YPR166C,982
YJR101W,YKL003C,981
YJR101W,YMR158W,982
YJR101W,YMR024W,829
YJR101W,YPL183W-A,829
YJR101W,YBR146W,982
YJR101W,YPL173W,800
YJR101W,YPL118W,990
YJR101W,YOR158W,993
YJR101W,YOR150W,889
YJR101W,YNR037C,982
YJR101W,YDR322W,829
YJR101W,YEL050C,835
YJR101W,YHL004W,997
YJR101W,YDR337W,982
YJR101W,YGL129C,989
YJR101W,YBL038W,829
YJR101W,YLR204W,961
YJR101W,YDR115W,829
YJR101W,YGR165W,982
YJR101W,YDR405W,829
YJR101W,YPL013C,992
YJR101W,YDR036C,982
YJR101W,YKL155C,984
YJR101W,YBR282W,829
YJR101W,YDL045W-A,982
YJR101W,YNL137C,983
YJR101W,YML025C,829
YJR101W,YBL090W,982
YJR101W,YNL081C,982
YJR101W,YDR296W,800
YJR101W,Q0140,979
YJR101W,YHR075C,900
YJR101W,YNL284C,889
YJR101W,YNL252C,895
YJR101W,YNR022C,800
YJR101W,YKR006C,800
YJR101W,YDR494W,979
YJR101W,YKL170W,829
YJR101W,YKL138C,807
YJR101W,YGR220C,889
YJR101W,YDR237W,829
YJR101W,YMR188C,989
YJR101W,YDR175C,982
YJR101W,YNL122C,800
YJR101W,YGR084C,979
YJR101W,YCR071C,829
YJR101W,YCR003W,820
YJR101W,YML009C,856
YJR101W,YLR439W,895
YJR101W,YIL093C,997
YJR101W,YNR036C,992
YJR101W,YBR122C,829
YJR101W,YHR059W,979
YJR101W,YGR076C,829
YJR101W,YHR147C,829
YJR101W,YJR104C,903
YJR101W,YMR193W,829
YJR101W,YJR113C,982
YJR101W,YMR286W,829
YJR101W,YNL177C,829
YJR101W,YER050C,992
YJR101W,YKR085C,829
YJR101W,YBR251W,994
YJR101W,YJL063C,895
YJR101W,YNL005C,829
YJR101W,YHR008C,900
YJR101W,YJL096W,837
YJR101W,YDR462W,829
YJR101W,YGR150C,807
YJR101W,YDR041W,993
YJR101W,YDR347W,996
YJR101W,YPR100W,895
YJR102C,YPL065W,967
YJR102C,YKL041W,900
YJR102C,YPL002C,999
YJR102C,YNR006W,723
YJR102C,YHL002W,720
YJR102C,YMR077C,997
YJR102C,YLR025W,977
YJR102C,YGR206W,958
YJR102C,YLR119W,900
YJR102C,YKL002W,962
YJR102C,YCL008C,955
YJR102C,YLR417W,999
YJR103W,YBL039C,972
YJR104C,YMR038C,996
YJR104C,YHR008C,903
YJR104C,YJR101W,903
YJR104C,YDR347W,903
YJR109C,YJL130C,942
YJR109C,YOR303W,981
YJR110W,YLR240W,900
YJR112W,YPL233W,999
YJR112W,YBR211C,723
YJR112W,YAL034W-A,997
YJR112W,YIR010W,998
YJR113C,YMR193W,922
YJR113C,YER050C,996
YJR113C,YLR249W,825
YJR113C,YJL096W,829
YJR113C,YBR251W,998
YJR113C,YJL063C,982
YJR113C,YPR100W,955
YJR113C,YDR041W,996
YJR113C,YGR150C,803
YJR113C,YNL185C,752
YJR113C,YDR175C,996
YJR113C,YNL122C,811
YJR113C,YMR188C,989
YJR113C,YML009C,955
YJR113C,YCR003W,922
YJR113C,YLR439W,957
YJR113C,YIL093C,993
YJR113C,YBR122C,829
YJR113C,YPL013C,998
YJR113C,YDR405W,915
YJR113C,YLR204W,961
YJR113C,YNL137C,982
YJR113C,YDR036C,994
YJR113C,YJR101W,982
YJR113C,YNL081C,982
YJR113C,YBL090W,982
YJR113C,YGR220C,955
YJR113C,YNL014W,825
YJR113C,YDR494W,979
YJR113C,YKL170W,834
YJR113C,YLR312W-A,800
YJR113C,YNL306W,995
YJR113C,Q0140,979
YJR113C,YHR075C,900
YJR113C,YMR024W,897
YJR113C,YKL003C,991
YJR113C,YOR158W,988
YJR113C,YOR150W,955
YJR113C,YBR146W,998
YJR113C,YPL173W,806
YJR113C,YGL129C,999
YJR113C,YHR147C,896
YJR113C,YNL177C,921
YJR113C,YKR085C,829
YJR113C,YMR286W,898
YJR113C,YPL226W,825
YJR113C,YNL005C,955
YJR113C,YDR347W,980
YJR113C,YDR462W,897
YJR113C,YGR084C,979
YJR113C,YDR237W,907
YJR113C,YCR071C,955
YJR113C,YNR036C,998
YJR113C,YGR076C,829
YJR113C,YHR059W,979
YJR113C,YNL178W,757
YJR113C,YGR165W,994
YJR113C,YDR115W,955
YJR113C,YML025C,957
YJR113C,YDR296W,800
YJR113C,YBR282W,915
YJR113C,YDL045W-A,997
YJR113C,YKL155C,996
YJR113C,YKL138C,807
YJR113C,YNR022C,800
YJR113C,YNL252C,955
YJR113C,YKR006C,800
YJR113C,YNL284C,955
YJR113C,YGR215W,984
YJR113C,YCR046C,922
YJR113C,YMR158W,982
YJR113C,YPR166C,996
YJR113C,YDR322W,834
YJR113C,YEL050C,958
YJR113C,YNR037C,989
YJR113C,YPL118W,981
YJR113C,YPL183W-A,955
YJR113C,YBL038W,921
YJR113C,YHL004W,998
YJR113C,YDR337W,998
YJR117W,YMR274C,900
YJR119C,YDL004W,801
YJR119C,YKL016C,727
YJR119C,YDL153C,702
YJR119C,YBR039W,801
YJR119C,YBR010W,706
YJR119C,YPL271W,720
YJR119C,YBL099W,803
YJR119C,YDR298C,801
YJR119C,Q0085,801
YJR121W,YBR039W,999
YJR121W,YDL004W,999
YJR121W,YGR020C,946
YJR121W,YKL016C,999
YJR121W,YPR036W,900
YJR121W,YPL078C,999
YJR121W,YDR322C-A,922
YJR121W,YBR127C,947
YJR121W,YDL181W,972
YJR121W,Q0080,983
YJR121W,YML081C-A,994
YJR121W,YPL271W,999
YJR121W,YBL099W,999
YJR121W,YDR298C,999
YJR121W,YOL077W-A,941
YJR121W,YJR089W,700
YJR121W,YKL080W,900
YJR121W,YDR377W,983
YJR121W,YHR039C-A,900
YJR121W,YDL185W,936
YJR121W,Q0085,999
YJR121W,YLR295C,983
YJR121W,YOR332W,944
YJR121W,Q0130,997
YJR121W,YPR020W,992
YJR122W,YPR067W,765
YJR122W,YLL027W,745
YJR123W,YBL004W,980
YJR123W,YPL220W,922
YJR123W,YPR041W,858
YJR123W,YCL031C,982
YJR123W,YMR049C,720
YJR123W,YMR014W,720
YJR123W,YER074W,991
YJR123W,YHR069C,800
YJR123W,YHR196W,986
YJR123W,YLR249W,963
YJR123W,YOL121C,998
YJR123W,YJL109C,982
YJR123W,YOR361C,925
YJR123W,YMR143W,997
YJR123W,YMR275C,775
YJR123W,YPL081W,997
YJR123W,YER050C,704
YJR123W,YDR450W,997
YJR123W,YLR129W,980
YJR123W,YGR081C,793
YJR123W,YNL007C,928
YJR123W,YMR116C,998
YJR123W,YKR060W,947
YJR123W,YNL023C,800
YJR123W,YGR214W,997
YJR123W,YGR195W,800
YJR123W,YDR339C,932
YJR123W,YJL190C,997
YJR123W,YDR324C,980
YJR123W,YPL143W,969
YJR123W,YLR192C,846
YJR123W,YDL153C,932
YJR123W,YHR081W,800
YJR123W,YPL204W,877
YJR123W,YGL213C,800
YJR123W,YDR398W,932
YJR123W,YDL184C,800
YJR123W,YOR061W,720
YJR123W,YBL072C,997
YJR123W,YER131W,996
YJR123W,YOR369C,998
YJR123W,YLR175W,720
YJR123W,YIL035C,720
YJR123W,YJL191W,998
YJR123W,YKL099C,932
YJR123W,YOR298C-A,863
YJR123W,YFR031C-A,969
YJR123W,YLR150W,929
YJR123W,YGL030W,985
YJR123W,YPL126W,980
YJR123W,YBL092W,985
YJR123W,YNL232W,820
YJR123W,YNL308C,773
YJR123W,YLR398C,812
YJR123W,YGL135W,922
YJR123W,YOR206W,720
YJR123W,YHR062C,800
YJR123W,YML026C,991
YJR123W,YIL069C,991
YJR123W,YLR029C,969
YJR123W,YKL143W,990
YJR123W,YNL014W,825
YJR123W,YOR310C,980
YJR123W,YNL075W,980
YJR123W,YPL012W,765
YJR123W,YBR181C,997
YJR123W,YPL131W,988
YJR123W,YPR072W,800
YJR123W,YOR063W,985
YJR123W,YLR051C,932
YJR123W,YNL302C,990
YJR123W,YMR146C,846
YJR123W,YPR043W,920
YJR123W,YIL052C,920
YJR123W,YJL189W,985
YJR123W,YHL033C,969
YJR123W,YLR388W,996
YJR123W,YBR247C,996
YJR123W,YKR057W,992
YJR123W,YER117W,920
YJR123W,YMR194W,969
YJR123W,YDR449C,980
YJR123W,YLR186W,980
YJR123W,YMR093W,981
YJR123W,YNL207W,997
YJR123W,YER102W,991
YJR123W,YJR145C,991
YJR123W,YIL018W,920
YJR123W,YNL132W,982
YJR123W,YKR094C,899
YJR123W,YGL189C,996
YJR123W,YDR385W,969
YJR123W,YJL177W,920
YJR123W,YEL026W,941
YJR123W,YGL129C,709
YJR123W,YJL069C,980
YJR123W,YIL148W,960
YJR123W,YNL244C,895
YJR123W,YLL011W,980
YJR123W,YDR012W,923
YJR123W,YGL173C,800
YJR123W,YEL054C,922
YJR123W,YLR367W,991
YJR123W,YCR057C,993
YJR123W,YOR182C,991
YJR123W,YOR145C,992
YJR123W,YNL162W,872
YJR123W,YGL031C,969
YJR123W,YLL045C,920
YJR123W,YGL019W,720
YJR123W,YCR035C,800
YJR123W,YIL161W,838
YJR123W,YDR500C,920
YJR123W,YPL217C,994
YJR123W,YHR203C,996
YJR123W,YOR293W,997
YJR123W,YDR418W,922
YJR123W,YLR167W,998
YJR123W,YMR229C,974
YJR123W,YLR344W,974
YJR123W,YMR290C,720
YJR123W,YNL178W,999
YJR123W,YMR230W,961
YJR123W,YMR128W,952
YJR123W,YDL133C-A,922
YJR123W,YHL015W,998
YJR123W,YER127W,932
YJR123W,YPL237W,887
YJR123W,YOR078W,941
YJR123W,YLR325C,985
YJR123W,YGR128C,941
YJR123W,YDL191W,920
YJR123W,YGR158C,800
YJR123W,YOL127W,987
YJR123W,YDL014W,980
YJR123W,YEL034W,896
YJR123W,YIL133C,969
YJR123W,YLR333C,995
YJR123W,YGR173W,800
YJR123W,YKL156W,997
YJR123W,YER056C-A,969
YJR123W,YJL136C,996
YJR123W,YHR141C,950
YJR123W,YOL010W,980
YJR123W,YIL019W,874
YJR123W,YLR197W,983
YJR123W,YGL147C,969
YJR123W,YDL213C,743
YJR123W,YMR121C,920
YJR123W,YOR133W,922
YJR123W,YOL040C,998
YJR123W,YMR242C,969
YJR123W,YFR032C-A,985
YJR123W,YEL057C,800
YJR123W,YIR015W,800
YJR123W,YML063W,992
YJR123W,YCL059C,995
YJR123W,YLR409C,982
YJR123W,YGR103W,720
YJR123W,YLR075W,985
YJR123W,YNL135C,800
YJR123W,YBR084C-A,920
YJR123W,YER025W,948
YJR123W,YPL226W,963
YJR123W,YLR340W,995
YJR123W,YGR095C,800
YJR123W,YGL103W,985
YJR123W,YJR094W-A,969
YJR123W,YLR441C,997
YJR123W,YJL010C,720
YJR123W,YNL096C,960
YJR123W,YNL301C,969
YJR123W,YNL224C,720
YJR123W,YDR280W,800
YJR123W,YDL081C,835
YJR123W,YHR169W,720
YJR123W,YDR025W,991
YJR123W,YJR002W,980
YJR123W,YFL002C,793
YJR123W,YLR222C,980
YJR123W,YGL123W,998
YJR123W,YML017W,800
YJR123W,YGR169C-A,823
YJR123W,YPR137W,994
YJR123W,YGR034W,920
YJR123W,YJL050W,812
YJR123W,YPL249C-A,920
YJR123W,YPR102C,977
YJR123W,YBR189W,991
YJR123W,YGL195W,829
YJR123W,YOR167C,998
YJR123W,YBL027W,969
YJR123W,YGR054W,900
YJR123W,YPL090C,993
YJR123W,YBR191W,969
YJR123W,YKR084C,827
YJR123W,YDR064W,998
YJR123W,YHL001W,920
YJR123W,YDL083C,999
YJR123W,YGR251W,720
YJR123W,YOR096W,997
YJR123W,YOL120C,920
YJR123W,YDL148C,950
YJR123W,YCR077C,902
YJR123W,YDR083W,720
YJR123W,YOR056C,984
YJR123W,YDL075W,974
YJR123W,YPR144C,988
YJR123W,YHR021C,991
YJR123W,YBR079C,898
YJR123W,YOR287C,720
YJR123W,YGR145W,980
YJR123W,YOL039W,872
YJR123W,YDL060W,968
YJR123W,YML093W,951
YJR123W,YBR048W,996
YJR123W,YGR148C,920
YJR123W,YHR148W,980
YJR123W,YOR119C,897
YJR123W,YGL171W,720
YJR123W,YDR299W,994
YJR123W,YLR185W,969
YJR123W,YDR447C,996
YJR123W,YKL006W,974
YJR123W,YMR309C,898
YJR123W,YJR007W,989
YJR123W,YBR031W,970
YJR123W,YDR429C,855
YJR123W,YAL035W,993
YJR123W,YMR260C,933
YJR123W,YNR024W,800
YJR123W,YOR001W,831
YJR123W,YPR132W,992
YJR123W,YCR031C,998
YJR123W,YGL076C,969
YJR123W,YGR085C,981
YJR123W,YOR091W,800
YJR123W,YNL001W,823
YJR123W,YAL036C,800
YJR123W,YPR189W,817
YJR123W,YGR118W,996
YJR123W,YOR312C,920
YJR123W,YDL111C,800
YJR123W,YIL127C,800
YJR123W,YML073C,969
YJR123W,YLR061W,969
YJR123W,YLR048W,993
YJR123W,YPL266W,951
YJR123W,YLR448W,969
YJR123W,YOR039W,720
YJR123W,YOL021C,800
YJR123W,YHR010W,969
YJR123W,YOL142W,800
YJR123W,YER082C,980
YJR123W,YDL136W,969
YJR123W,YNL067W,920
YJR123W,YDL082W,969
YJR123W,YDR091C,897
YJR123W,YDR060W,720
YJR123W,YBL087C,974
YJR123W,YKL180W,969
YJR123W,YPR112C,720
YJR123W,YDL061C,991
YJR123W,YGR027C,998
YJR123W,YOR272W,720
YJR123W,YML024W,993
YJR123W,YGR090W,995
YJR123W,YPL198W,920
YJR123W,YGL120C,733
YJR123W,YLR003C,720
YJR123W,YLR287C-A,996
YJR123W,YLR264W,998
YJR125C,YKL135C,903
YJR125C,YMR197C,961
YJR125C,YJR058C,900
YJR125C,YJR005W,903
YJR125C,YOR111W,734
YJR125C,YDR153C,943
YJR125C,YGL206C,956
YJR125C,YPL259C,900
YJR125C,YBL037W,806
YJR125C,YGR167W,943
YJR125C,YPR029C,945
YJR125C,YLR170C,900
YJR125C,YOL062C,722
YJR130C,YML082W,900
YJR130C,YLL058W,900
YJR131W,YLR057W,900
YJR133W,YDR399W,734
YJR134C,YLR309C,700
YJR135C,YPL018W,975
YJR135C,YDR254W,980
YJR135C,YPR046W,999
YJR135C,YNL030W,800
YJR135C,YDR383C,985
YJR135C,YDR224C,800
YJR135C,YDR225W,800
YJR135C,YFR046C,978
YJR135C,YLR381W,996
YJR135C,YKL049C,800
